"","TRANSMITTER","DETECTEDID","DATETIME","X","Y","D","LAT","LON","n","HPE","HPEm","TEMP","DEPTH","ACCEL","DRX","URX","SDx","SDy","DATETIME_formatted"
"3823","Jonah35","A69-1602-17084","7/17/2019 6:42",1030.05,893.88,6.4,43.066964,-70.708705,1,10.6,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 06:42:00
"3824","Jonah35","A69-1602-17084","7/17/2019 6:45",1029.95,894.92,6.4,43.066973,-70.708706,1,10.5,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 06:45:00
"3825","Jonah35","A69-1602-17084","7/17/2019 7:25",1031.45,891.57,6.4,43.066943,-70.708688,4,7.3,NA,NA,NA,NA,"S01 S02 S05 S08","S01 S02 S05 S08",4.345514993,9.541941744,2019-07-17 07:25:00
"3826","Jonah35","A69-1602-17084","7/17/2019 8:00",1032.48,890.16,6.4,43.06693,-70.708675,1,11.2,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",7.569926242,24.42873427,2019-07-17 08:00:00
"3827","Jonah35","A69-1602-17084","7/17/2019 8:09",1031,891.48,6.4,43.066942,-70.708693,1,10.9,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 08:09:00
"3828","Jonah35","A69-1602-17084","7/17/2019 8:20",1029.77,897.42,6.4,43.066996,-70.708708,1,10.1,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 08:20:00
"3829","Jonah35","A69-1602-17084","7/17/2019 8:37",1028.57,899.95,6.4,43.067018,-70.708723,1,25.8,NA,NA,NA,NA,"S01 S02 S05","S01 S02 S05",8.099006823,11.15118691,2019-07-17 08:37:00
"3830","Jonah35","A69-1602-17084","7/17/2019 8:42",1029.55,897.01,6.4,43.066992,-70.708711,1,26.7,NA,NA,NA,NA,"S01 S02 S05","S01 S02 S05",7.953680643,11.13616152,2019-07-17 08:42:00
"3831","Jonah35","A69-1602-17084","7/17/2019 9:24",1027.27,900.83,6.4,43.067026,-70.708739,1,24.6,NA,NA,NA,NA,"S01 S02 S05","S01 S02 S05",7.851043107,10.82398322,2019-07-17 09:24:00
"3832","Jonah35","A69-1602-17084","7/17/2019 11:54",1030.57,896.82,6.4,43.06699,-70.708699,1,25.4,NA,NA,NA,NA,"S01 S02 S05","S01 S02 S05",8.099006823,11.15118691,2019-07-17 11:54:00
"3833","Jonah35","A69-1602-17084","7/17/2019 11:57",1026.38,895.8,6.4,43.066981,-70.70875,8,3.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09","S01 S02 S05 S08 S09",4.402625536,16.52141732,2019-07-17 11:57:00
"3834","Jonah35","A69-1602-17084","7/17/2019 12:02",1032.33,891.76,6.4,43.066945,-70.708677,1,10.3,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 12:02:00
"3835","Jonah35","A69-1602-17084","7/17/2019 12:04",1032.86,892.42,6.4,43.066951,-70.708671,1,10.3,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 12:04:00
"3836","Jonah35","A69-1602-17084","7/17/2019 12:10",1033.03,894.54,6.4,43.06697,-70.708668,1,10.1,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 12:10:00
"3837","Jonah35","A69-1602-17084","7/17/2019 12:12",1033.59,893.38,6.4,43.066959,-70.708662,1,10.3,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 12:12:00
"3838","Jonah35","A69-1602-17084","7/17/2019 12:18",1031.63,892.68,6.4,43.066953,-70.708686,4,7.3,NA,NA,NA,NA,"S01 S03 S05 S08","S01 S03 S05 S08",4.345514993,9.541941744,2019-07-17 12:18:00
"3839","Jonah35","A69-1602-17084","7/17/2019 12:24",1030.35,895.73,6.4,43.06698,-70.708701,17,3.6,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09","S01 S02 S03 S05 S08 S09",4.402625536,16.52141732,2019-07-17 12:24:00
"3840","Jonah35","A69-1602-17084","7/17/2019 12:38",1032.92,895.88,6.4,43.066982,-70.70867,10,5.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08","S01 S02 S03 S05 S08",4.890255191,19.61112565,2019-07-17 12:38:00
"3841","Jonah35","A69-1602-17084","7/17/2019 12:41",1030.68,897.79,6.4,43.066999,-70.708697,4,6.9,NA,NA,NA,NA,"S01 S03 S05 S08","S01 S03 S05 S08",6.060568074,19.76031318,2019-07-17 12:41:00
"3842","Jonah35","A69-1602-17084","7/17/2019 12:48",1029.06,899.03,6.4,43.06701,-70.708717,3,4.3,NA,NA,NA,NA,"S03 S05 S08 S09","S03 S05 S08 S09",3.34333392,12.32610668,2019-07-17 12:48:00
"3843","Jonah35","A69-1602-17084","7/17/2019 12:52",1031.5,897.14,6.4,43.066993,-70.708687,17,3.6,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09","S01 S02 S03 S05 S08 S09",4.402625536,16.52141732,2019-07-17 12:52:00
"3844","Jonah35","A69-1602-17084","7/17/2019 12:55",1028.77,901.81,6.4,43.067035,-70.708721,6,3.4,NA,NA,NA,NA,"S03 S08 S09 S11 S13","S03 S08 S09 S11 S13",4.402625536,16.52141732,2019-07-17 12:55:00
"3845","Jonah35","A69-1602-17084","7/17/2019 12:59",1035.23,896.94,6.4,43.066991,-70.708641,1,13.6,NA,NA,NA,NA,"S01 S03 S05","S01 S03 S05",6.568585876,14.3278116,2019-07-17 12:59:00
"3846","Jonah35","A69-1602-17084","7/17/2019 13:05",1033.38,897.67,6.4,43.066998,-70.708664,10,5.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08","S01 S02 S03 S05 S08",4.890255191,19.61112565,2019-07-17 13:05:00
"3847","Jonah35","A69-1602-17084","7/17/2019 13:09",1023.45,902,6.4,43.067037,-70.708786,4,6.3,NA,NA,NA,NA,"S01 S03 S05 S08","S01 S03 S05 S08",6.060568074,19.76031318,2019-07-17 13:09:00
"3848","Jonah35","A69-1602-17084","7/17/2019 13:12",1031.88,897.74,6.4,43.066999,-70.708683,4,7.1,NA,NA,NA,NA,"S01 S03 S05 S08","S01 S03 S05 S08",4.345514993,9.541941744,2019-07-17 13:12:00
"3849","Jonah35","A69-1602-17084","7/17/2019 13:38",1027.4,900.71,6.4,43.067025,-70.708738,1,9.3,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",4.078874528,8.622159397,2019-07-17 13:38:00
"3850","Jonah35","A69-1602-17084","7/17/2019 13:47",1029.51,900.26,6.4,43.067021,-70.708712,1,9.7,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",4.078874528,8.622159397,2019-07-17 13:47:00
"3851","Jonah35","A69-1602-17084","7/17/2019 13:58",1027.52,899.76,6.4,43.067017,-70.708736,4,7.1,NA,NA,NA,NA,"S01 S03 S05 S08","S01 S03 S05 S08",4.345514993,9.541941744,2019-07-17 13:58:00
"3852","Jonah35","A69-1602-17084","7/17/2019 14:00",1029,900.04,6.4,43.067019,-70.708718,18,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 14:00:00
"3853","Jonah35","A69-1602-17084","7/17/2019 14:03",1029.55,900.21,6.4,43.067021,-70.708711,17,2.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-17 14:03:00
"3854","Jonah35","A69-1602-17084","7/17/2019 14:07",1028.78,901.09,6.4,43.067029,-70.708721,18,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 14:07:00
"3855","Jonah35","A69-1602-17084","7/17/2019 14:15",1031.21,900.93,6.4,43.067027,-70.708691,8,2.9,NA,NA,NA,NA,"S01 S05 S08 S11 S13","S01 S05 S08 S11 S13",2.024732046,6.455419845,2019-07-17 14:15:00
"3856","Jonah35","A69-1602-17084","7/17/2019 14:19",1030.43,901.41,6.4,43.067032,-70.7087,1,5.8,NA,NA,NA,NA,"S05 S08 S09","S05 S08 S09",4.890255191,19.61112565,2019-07-17 14:19:00
"3857","Jonah35","A69-1602-17084","7/17/2019 14:25",1031.26,900.71,6.4,43.067025,-70.70869,15,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S13","S01 S02 S05 S09 S10 S13",4.402625536,16.52141732,2019-07-17 14:25:00
"3858","Jonah35","A69-1602-17084","7/17/2019 14:27",1032.13,901.76,6.4,43.067035,-70.70868,4,10.1,NA,NA,NA,NA,"S01 S02 S03 S05","S01 S02 S03 S05",5.48788402,10.41872535,2019-07-17 14:27:00
"3859","Jonah35","A69-1602-17084","7/17/2019 14:30",1030.7,899.02,6.4,43.06701,-70.708697,1,10.1,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 14:30:00
"3860","Jonah35","A69-1602-17084","7/17/2019 14:32",1030.54,899.27,6.4,43.067012,-70.708699,1,10.1,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 14:32:00
"3861","Jonah35","A69-1602-17084","7/17/2019 14:37",1029.04,901.13,6.4,43.067029,-70.708717,17,3.6,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09","S01 S02 S03 S05 S08 S09",4.402625536,16.52141732,2019-07-17 14:37:00
"3862","Jonah35","A69-1602-17084","7/17/2019 14:40",1014.1,897.01,6.4,43.066992,-70.708901,2,6.6,NA,NA,NA,NA,"S01 S03 S08 S09","S01 S03 S08 S09",6.060568074,19.76031318,2019-07-17 14:40:00
"3863","Jonah35","A69-1602-17084","7/17/2019 14:43",1031.04,900.04,6.4,43.067019,-70.708693,8,4.2,NA,NA,NA,NA,"S01 S02 S05 S08 S09","S01 S02 S05 S08 S09",3.34333392,12.32610668,2019-07-17 14:43:00
"3864","Jonah35","A69-1602-17084","7/17/2019 14:48",1028.61,900.73,6.4,43.067025,-70.708723,9,3.2,NA,NA,NA,NA,"S01 S02 S05 S08 S10","S01 S02 S05 S08 S10",4.402625536,16.52141732,2019-07-17 14:48:00
"3865","Jonah35","A69-1602-17084","7/17/2019 14:50",1030.54,899.76,6.4,43.067017,-70.708699,18,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 14:50:00
"3866","Jonah35","A69-1602-17084","7/17/2019 14:53",1031.07,899.52,6.4,43.067015,-70.708693,4,6.9,NA,NA,NA,NA,"S01 S02 S05 S08","S01 S02 S05 S08",6.060568074,19.76031318,2019-07-17 14:53:00
"3867","Jonah35","A69-1602-17084","7/17/2019 14:59",1029.42,899.55,6.4,43.067015,-70.708713,9,3.1,NA,NA,NA,NA,"S02 S05 S08 S09 S10","S02 S05 S08 S09 S10",4.402625536,16.52141732,2019-07-17 14:59:00
"3868","Jonah35","A69-1602-17084","7/17/2019 15:02",1028.08,899.36,6.4,43.067013,-70.708729,19,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S10 S11","S01 S02 S05 S08 S10 S11",2.024732046,6.455419845,2019-07-17 15:02:00
"3869","Jonah35","A69-1602-17084","7/17/2019 15:04",1031.26,899,6.4,43.06701,-70.70869,1,10.3,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 15:04:00
"3870","Jonah35","A69-1602-17084","7/17/2019 15:08",1031.94,897.52,6.4,43.066997,-70.708682,1,10.5,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",5.48788402,10.41872535,2019-07-17 15:08:00
"3871","Jonah35","A69-1602-17084","7/17/2019 15:13",1033.16,897.37,6.4,43.066995,-70.708667,4,7.1,NA,NA,NA,NA,"S01 S02 S05 S08","S01 S02 S05 S08",4.345514993,9.541941744,2019-07-17 15:13:00
"3872","Jonah35","A69-1602-17084","7/17/2019 15:17",1030.63,899.36,6.4,43.067013,-70.708698,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:17:00
"3873","Jonah35","A69-1602-17084","7/17/2019 15:20",1028.53,899.16,6.4,43.067011,-70.708724,18,2.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:20:00
"3874","Jonah35","A69-1602-17084","7/17/2019 15:23",1031.19,898.67,6.4,43.067007,-70.708691,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:23:00
"3875","Jonah35","A69-1602-17084","7/17/2019 15:27",1031.34,900.27,6.4,43.067021,-70.708689,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:27:00
"3876","Jonah35","A69-1602-17084","7/17/2019 15:30",1030.69,899.33,6.4,43.067013,-70.708697,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:30:00
"3877","Jonah35","A69-1602-17084","7/17/2019 15:33",1029.51,899.14,6.4,43.067011,-70.708712,13,2.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S14","S02 S05 S09 S10 S11 S14",2.024732046,6.455419845,2019-07-17 15:33:00
"3878","Jonah35","A69-1602-17084","7/17/2019 15:35",1028.69,898.69,6.4,43.067007,-70.708722,18,2.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:35:00
"3879","Jonah35","A69-1602-17084","7/17/2019 15:38",1028.39,898.43,6.4,43.067005,-70.708725,14,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S14","S01 S02 S05 S09 S10 S14",4.402625536,16.52141732,2019-07-17 15:38:00
"3881","Jonah35","A69-1602-17084","7/17/2019 15:50",1029.42,900.48,6.4,43.067023,-70.708713,18,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 15:50:00
"3882","Jonah35","A69-1602-17084","7/17/2019 15:53",1030.21,900.18,6.4,43.06702,-70.708703,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 15:53:00
"3883","Jonah35","A69-1602-17084","7/17/2019 16:05",1028.85,905.93,6.4,43.067072,-70.70872,4,9.7,NA,NA,NA,NA,"S01 S02 S03 S05","S01 S02 S03 S05",4.078874528,8.622159397,2019-07-17 16:05:00
"3884","Jonah35","A69-1602-17084","7/17/2019 16:07",1032.97,899.44,6.4,43.067014,-70.708669,4,12.9,NA,NA,NA,NA,"S01 S02 S03 S08","S01 S02 S03 S08",7.783888205,25.10134152,2019-07-17 16:07:00
"3885","Jonah35","A69-1602-17084","7/17/2019 16:10",1030.94,900.58,6.4,43.067024,-70.708694,3,5.1,NA,NA,NA,NA,"S01 S02 S05 S11","S01 S02 S05 S11",4.890255191,19.61112565,2019-07-17 16:10:00
"3886","Jonah35","A69-1602-17084","7/17/2019 16:20",1032.54,901.68,6.4,43.067034,-70.708674,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10","S01 S05 S08 S09 S10",4.402625536,16.52141732,2019-07-17 16:20:00
"3887","Jonah35","A69-1602-17084","7/17/2019 16:39",1028.51,912.37,6.4,43.06713,-70.708724,1,23.7,NA,NA,NA,NA,"S01 S02 S05","S01 S02 S05",7.365390765,10.15392547,2019-07-17 16:39:00
"3888","Jonah35","A69-1602-17084","7/17/2019 16:42",1029.78,899.71,6.4,43.067016,-70.708708,8,2.9,NA,NA,NA,NA,"S01 S08 S09 S10 S11","S01 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-17 16:42:00
"3889","Jonah35","A69-1602-17084","7/17/2019 16:45",1031.28,900.26,6.4,43.067021,-70.70869,17,2.6,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11","S01 S05 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-17 16:45:00
"3890","Jonah35","A69-1602-17084","7/17/2019 16:50",1026.81,901.03,6.4,43.067028,-70.708745,9,3,NA,NA,NA,NA,"S01 S05 S08 S09 S10","S01 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 16:50:00
"3891","Jonah35","A69-1602-17084","7/17/2019 16:54",1029.28,901.36,6.4,43.067031,-70.708715,4,3.4,NA,NA,NA,NA,"S01 S05 S08 S10","S01 S05 S08 S10",4.402625536,16.52141732,2019-07-17 16:54:00
"3892","Jonah35","A69-1602-17084","7/17/2019 16:57",1025.35,898.06,6.4,43.067001,-70.708763,10,3.3,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S13 S14","S01 S05 S09 S10 S13 S14",4.402625536,16.52141732,2019-07-17 16:57:00
"3893","Jonah35","A69-1602-17084","7/17/2019 17:00",1030.59,901.93,6.4,43.067036,-70.708698,3,3.4,NA,NA,NA,NA,"S01 S05 S08 S11","S01 S05 S08 S11",4.402625536,16.52141732,2019-07-17 17:00:00
"3894","Jonah35","A69-1602-17084","7/17/2019 17:02",1028.64,901.7,6.4,43.067034,-70.708722,18,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 17:02:00
"3895","Jonah35","A69-1602-17084","7/17/2019 17:05",1032.76,902.29,6.4,43.067039,-70.708672,18,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 17:05:00
"3896","Jonah35","A69-1602-17084","7/17/2019 17:13",1030.55,901.96,6.4,43.067037,-70.708699,18,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 17:13:00
"3897","Jonah35","A69-1602-17084","7/17/2019 17:15",1031.78,903.44,6.4,43.06705,-70.708684,4,6.7,NA,NA,NA,NA,"S01 S02 S05 S08","S01 S02 S05 S08",6.060568074,19.76031318,2019-07-17 17:15:00
"3898","Jonah35","A69-1602-17084","7/17/2019 17:34",1028.36,903.83,6.4,43.067053,-70.708726,9,3.1,NA,NA,NA,NA,"S01 S05 S08 S09 S10","S01 S05 S08 S09 S10",4.402625536,16.52141732,2019-07-17 17:34:00
"3899","Jonah35","A69-1602-17084","7/17/2019 17:40",1032.82,904.51,6.4,43.067059,-70.708671,4,4.3,NA,NA,NA,NA,"S01 S02 S05 S10","S01 S02 S05 S10",3.34333392,12.32610668,2019-07-17 17:40:00
"3900","Jonah35","A69-1602-17084","7/17/2019 17:43",1032.53,903.33,6.4,43.067049,-70.708675,15,2.7,NA,NA,NA,NA,"S02 S05 S08 S10 S11 S14","S02 S05 S08 S10 S11 S14",2.024732046,6.455419845,2019-07-17 17:43:00
"3901","Jonah35","A69-1602-17084","7/17/2019 17:50",1031.87,905.43,6.4,43.067068,-70.708683,19,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S10 S11","S01 S02 S05 S08 S10 S11",2.024732046,6.455419845,2019-07-17 17:50:00
"3902","Jonah35","A69-1602-17084","7/17/2019 17:55",1033.44,905.02,6.4,43.067064,-70.708663,17,2.6,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11","S01 S05 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-17 17:55:00
"3903","Jonah35","A69-1602-17084","7/17/2019 18:00",1033.87,905.41,6.4,43.067068,-70.708658,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 18:00:00
"3904","Jonah35","A69-1602-17084","7/17/2019 18:05",1030.88,903.93,6.4,43.067054,-70.708695,8,2.9,NA,NA,NA,NA,"S01 S08 S09 S10 S11","S01 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-17 18:05:00
"3905","Jonah35","A69-1602-17084","7/17/2019 18:26",1022.25,908.15,6.4,43.067092,-70.708801,1,15.2,NA,NA,NA,NA,"S01 S02 S08","S01 S02 S08",6.232377433,12.40730681,2019-07-17 18:26:00
"3906","Jonah35","A69-1602-17084","7/17/2019 18:31",1026.52,906.92,6.4,43.067081,-70.708748,17,2.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-17 18:31:00
"3907","Jonah35","A69-1602-17084","7/17/2019 18:33",1027.21,907.82,6.4,43.067089,-70.70874,18,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 18:33:00
"3908","Jonah35","A69-1602-17084","7/17/2019 18:37",1027.38,908.69,6.4,43.067097,-70.708738,14,2.8,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S13","S02 S05 S09 S10 S11 S13",2.024732046,6.455419845,2019-07-17 18:37:00
"3909","Jonah35","A69-1602-17084","7/17/2019 18:46",1028.23,906.28,6.4,43.067075,-70.708727,18,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 18:46:00
"3910","Jonah35","A69-1602-17084","7/17/2019 18:49",1028.99,905.6,6.4,43.067069,-70.708718,14,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S14","S01 S02 S05 S09 S10 S14",4.402625536,16.52141732,2019-07-17 18:49:00
"3911","Jonah35","A69-1602-17084","7/17/2019 18:52",1029.24,905.76,6.4,43.067071,-70.708715,9,3.1,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11 S13 S14","S02 S09 S10 S11 S13 S14",4.402625536,16.52141732,2019-07-17 18:52:00
"3912","Jonah35","A69-1602-17084","7/17/2019 18:56",1029.4,905.73,6.4,43.06707,-70.708713,9,3.1,NA,NA,NA,NA,"S01 S02 S05 S08 S11","S01 S02 S05 S08 S11",4.402625536,16.52141732,2019-07-17 18:56:00
"3913","Jonah35","A69-1602-17084","7/17/2019 19:07",1028.23,905.15,6.4,43.067065,-70.708727,4,3.9,NA,NA,NA,NA,"S01 S08 S09 S10 S14","S01 S08 S09 S10 S14",4.402625536,16.52141732,2019-07-17 19:07:00
"3914","Jonah35","A69-1602-17084","7/17/2019 19:27",1039.6,902.99,6.4,43.067046,-70.708588,2,10.5,NA,NA,NA,NA,"S01 S02 S08 S09","S01 S02 S08 S09",5.48788402,10.41872535,2019-07-17 19:27:00
"3915","Jonah35","A69-1602-17084","7/17/2019 19:37",1024.16,905.78,6.4,43.067071,-70.708777,4,9.1,NA,NA,NA,NA,"S01 S02 S03 S05","S01 S02 S03 S05",4.078874528,8.622159397,2019-07-17 19:37:00
"3916","Jonah35","A69-1602-17084","7/17/2019 19:39",1030.64,902.87,6.4,43.067045,-70.708698,4,6.7,NA,NA,NA,NA,"S01 S02 S05 S08","S01 S02 S05 S08",6.060568074,19.76031318,2019-07-17 19:39:00
"3917","Jonah35","A69-1602-17084","7/17/2019 19:44",1031.02,900.82,6.4,43.067026,-70.708693,19,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S10 S11","S01 S02 S05 S08 S10 S11",2.024732046,6.455419845,2019-07-17 19:44:00
"3918","Jonah35","A69-1602-17084","7/17/2019 19:46",1031.13,900.79,6.4,43.067026,-70.708692,18,2.9,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 19:46:00
"3919","Jonah35","A69-1602-17084","7/17/2019 19:54",1031.41,900.71,6.4,43.067025,-70.708688,18,2.9,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10","S01 S02 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 19:54:00
"3921","Jonah35","A69-1602-17084","7/17/2019 20:08",1032.07,901.2,6.4,43.06703,-70.70868,18,2.7,NA,NA,NA,NA,"S01 S02 S03 S05 S08 S09 S10 S11","S01 S02 S05 S09 S10 S11",2.024732046,6.455419845,2019-07-17 20:08:00
"3922","Jonah35","A69-1602-17084","7/17/2019 20:13",1033.34,901.23,6.4,43.06703,-70.708665,8,4.2,NA,NA,NA,NA,"S01 S02 S05 S08 S09","S01 S02 S05 S08 S09",3.34333392,12.32610668,2019-07-17 20:13:00
"3923","Jonah35","A69-1602-17084","7/17/2019 20:18",1032.73,903.19,6.4,43.067048,-70.708672,10,3.2,NA,NA,NA,NA,"S01 S02 S05 S08 S10","S01 S02 S05 S08 S10",4.402625536,16.52141732,2019-07-17 20:18:00
"3924","Jonah35","A69-1602-17084","7/17/2019 20:24",1040.11,899.85,6.4,43.067018,-70.708582,1,11.2,NA,NA,NA,NA,"S01 S05 S08","S01 S05 S08",7.569926242,24.42873427,2019-07-17 20:24:00
"3925","Jonah35","A69-1602-17084","7/17/2019 20:45",1032.82,906.87,6.4,43.067081,-70.708671,17,2.6,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11","S01 S05 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-17 20:45:00
"3926","Jonah35","A69-1602-17084","7/17/2019 20:55",1037.2,908.73,6.4,43.067097,-70.708617,4,3.1,NA,NA,NA,NA,"S05 S08 S10 S11","S05 S08 S10 S11",4.402625536,16.52141732,2019-07-17 20:55:00
"3927","Jonah35","A69-1602-17084","7/17/2019 21:00",1035.88,906.39,6.4,43.067076,-70.708634,17,2.6,NA,NA,NA,NA,"S01 S05 S08 S09 S10 S11","S01 S05 S08 S09 S10 S11",2.024732046,6.455419845,2019-07-17 21:00:00
"3928","Jonah35","A69-1602-17084","7/17/2019 21:24",1031.68,889.43,6.4,43.066924,-70.708685,1,6.2,NA,NA,NA,NA,"S02 S08 S10","S02 S08 S10",6.060568074,19.76031318,2019-07-17 21:24:00
"3929","Jonah35","A69-1602-17084","7/17/2019 21:33",1033.75,906.21,6.4,43.067075,-70.70866,1,7.7,NA,NA,NA,NA,"S01 S05 S09","S01 S05 S09",4.345514993,9.541941744,2019-07-17 21:33:00
"3930","Jonah35","A69-1602-17084","7/17/2019 21:43",1030.62,903.76,6.4,43.067053,-70.708698,4,4.6,NA,NA,NA,NA,"S01 S05 S08 S09 S14","S01 S05 S08 S09 S14",3.34333392,12.32610668,2019-07-17 21:43:00
"3931","Jonah35","A69-1602-17084","7/17/2019 21:52",1024.55,904.77,6.4,43.067062,-70.708773,9,3,NA,NA,NA,NA,"S01 S05 S08 S09 S10","S01 S05 S08 S09 S10",2.024732046,6.455419845,2019-07-17 21:52:00
"3932","Jonah35","A69-1602-17084","7/17/2019 22:08",1028.82,905.27,6.4,43.067066,-70.70872,17,2.7,NA,NA,NA,NA,"S01 S02 S05 S08 S09 S11","S01 S02 S05 S08 S09 S11",2.024732046,6.455419845,2019-07-17 22:08:00
"3933","Jonah35","A69-1602-17084","7/17/2019 22:11",1032.66,904.28,6.4,43.067057,-70.708673,3,5,NA,NA,NA,NA,"S01 S05 S08 S09","S01 S05 S08 S09",3.34333392,12.32610668,2019-07-17 22:11:00
